DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
03-Jul-2023,EQ,"3,314.30","3,318.80","3,268.75","3,302.25","3,274.00","3,272.30","3,286.37","3,575.00","2,926.10",1687264,"5,54,49,70,019.55",120543
30-Jun-2023,EQ,"3,220.00","3,310.00","3,214.10","3,215.45","3,298.40","3,302.25","3,280.38","3,575.00","2,926.10",2672406,"8,76,65,01,093.15",205777
28-Jun-2023,EQ,"3,208.00","3,230.95","3,193.40","3,197.35","3,221.00","3,215.45","3,215.84","3,575.00","2,926.10",1575872,"5,06,77,55,614.75",125121
27-Jun-2023,EQ,"3,202.00","3,209.65","3,182.30","3,189.65","3,197.30","3,197.35","3,194.42","3,575.00","2,926.10",863542,"2,75,85,15,355.75",67679
26-Jun-2023,EQ,"3,205.00","3,213.90","3,173.00","3,216.35","3,190.00","3,189.65","3,189.39","3,575.00","2,926.10",1978803,"6,31,11,73,590.25",107706
23-Jun-2023,EQ,"3,237.30","3,249.40","3,209.15","3,238.50","3,213.90","3,216.35","3,221.22","3,575.00","2,926.10",1119505,"3,60,61,76,034.70",67908
22-Jun-2023,EQ,"3,260.00","3,267.65","3,230.10","3,258.20","3,240.50","3,238.50","3,246.23","3,575.00","2,926.10",1529603,"4,96,54,44,088.75",83159
21-Jun-2023,EQ,"3,250.00","3,261.40","3,223.95","3,227.70","3,257.00","3,258.20","3,247.51","3,575.00","2,926.10",1645987,"5,34,53,59,097.25",91009
20-Jun-2023,EQ,"3,214.00","3,232.50","3,201.05","3,210.40","3,229.90","3,227.70","3,218.86","3,575.00","2,926.10",1528452,"4,91,98,76,426.10",72353
19-Jun-2023,EQ,"3,190.00","3,214.90","3,175.00","3,174.90","3,207.10","3,210.40","3,194.51","3,575.00","2,926.10",1468186,"4,69,01,30,908.90",88271
16-Jun-2023,EQ,"3,197.00","3,199.40","3,156.00","3,216.30","3,177.30","3,174.90","3,175.76","3,575.00","2,926.10",4156189,"13,19,90,71,871.50",214155
15-Jun-2023,EQ,"3,245.30","3,247.45","3,210.00","3,251.05","3,215.30","3,216.30","3,225.77","3,575.00","2,926.10",2273810,"7,33,47,85,641.40",104925
14-Jun-2023,EQ,"3,243.70","3,255.85","3,225.85","3,243.70","3,245.30","3,251.05","3,244.95","3,575.00","2,926.10",1658544,"5,38,18,90,991.70",92990
13-Jun-2023,EQ,"3,260.00","3,265.00","3,239.00","3,246.90","3,244.90","3,243.70","3,249.64","3,575.00","2,926.10",1371928,"4,45,82,73,417.90",90189
12-Jun-2023,EQ,"3,215.00","3,254.40","3,211.00","3,209.30","3,248.40","3,246.90","3,238.21","3,575.00","2,926.10",2324605,"7,52,75,61,262.20",99385
09-Jun-2023,EQ,"3,245.00","3,250.00","3,205.35","3,236.45","3,210.00","3,209.30","3,219.25","3,575.00","2,926.10",1775689,"5,71,63,88,482.00",119166
08-Jun-2023,EQ,"3,261.00","3,270.00","3,233.00","3,274.90","3,236.00","3,236.45","3,246.40","3,575.00","2,926.10",1759366,"5,71,16,13,268.75",105766
07-Jun-2023,EQ,"3,253.00","3,278.85","3,241.00","3,232.30","3,274.55","3,274.90","3,261.20","3,575.00","2,926.10",1567196,"5,11,09,39,240.45",82630
06-Jun-2023,EQ,"3,280.00","3,288.85","3,220.60","3,288.90","3,237.00","3,232.30","3,235.85","3,575.00","2,926.10",2022849,"6,54,56,33,590.60",158147
05-Jun-2023,EQ,"3,315.00","3,327.00","3,285.05","3,305.60","3,289.30","3,288.90","3,301.42","3,575.00","2,926.10",1861468,"6,14,54,82,702.90",94288
02-Jun-2023,EQ,"3,326.25","3,335.90","3,297.45","3,324.00","3,306.40","3,305.60","3,310.69","3,575.00","2,926.10",2030661,"6,72,28,79,743.50",132777
01-Jun-2023,EQ,"3,314.00","3,340.00","3,297.50","3,289.50","3,322.00","3,324.00","3,325.54","3,575.00","2,926.10",1177314,"3,91,52,00,315.10",107605
31-May-2023,EQ,"3,309.00","3,327.70","3,265.15","3,316.20","3,286.00","3,289.50","3,294.05","3,575.00","2,926.10",5815424,"19,15,62,82,297.40",171593
30-May-2023,EQ,"3,315.00","3,326.95","3,301.35","3,320.35","3,315.15","3,316.20","3,311.75","3,575.00","2,926.10",1344224,"4,45,17,39,910.30",105175
29-May-2023,EQ,"3,360.80","3,372.00","3,312.00","3,328.90","3,320.70","3,320.35","3,333.70","3,575.00","2,926.10",1210372,"4,03,50,20,143.50",89980
26-May-2023,EQ,"3,293.50","3,338.65","3,291.00","3,293.50","3,331.70","3,328.90","3,310.97","3,575.00","2,926.10",1791115,"5,93,03,31,787.45",103741
25-May-2023,EQ,"3,294.00","3,306.00","3,267.10","3,303.35","3,295.00","3,293.50","3,287.20","3,575.00","2,926.10",1374917,"4,51,96,33,216.35",76662
24-May-2023,EQ,"3,276.00","3,317.20","3,276.00","3,297.05","3,303.50","3,303.35","3,302.83","3,575.00","2,926.10",1016555,"3,35,75,04,888.10",57423
23-May-2023,EQ,"3,306.00","3,327.95","3,290.10","3,298.70","3,295.00","3,297.05","3,310.23","3,575.00","2,926.10",1687418,"5,58,57,48,304.90",140257
22-May-2023,EQ,"3,230.00","3,308.45","3,217.05","3,222.85","3,292.00","3,298.70","3,272.82","3,575.00","2,926.10",1333243,"4,36,34,57,756.40",116693
19-May-2023,EQ,"3,210.00","3,234.50","3,203.05","3,199.85","3,224.55","3,222.85","3,219.92","3,575.00","2,926.10",1152449,"3,71,07,96,199.45",74505
18-May-2023,EQ,"3,225.95","3,228.95","3,195.00","3,208.70","3,200.00","3,199.85","3,203.72","3,575.00","2,926.10",1369364,"4,38,70,53,720.55",96133
17-May-2023,EQ,"3,255.95","3,280.00","3,198.25","3,258.15","3,209.00","3,208.70","3,216.79","3,575.00","2,926.10",1588815,"5,11,08,82,505.40",132490
16-May-2023,EQ,"3,256.20","3,285.00","3,250.45","3,255.05","3,255.95","3,258.15","3,266.60","3,575.00","2,926.10",986306,"3,22,18,71,014.75",84131
15-May-2023,EQ,"3,284.00","3,292.00","3,248.35","3,274.30","3,251.50","3,255.05","3,272.51","3,575.00","2,926.10",1150390,"3,76,46,61,351.00",84958
12-May-2023,EQ,"3,279.15","3,290.00","3,260.00","3,282.15","3,277.00","3,274.30","3,274.10","3,575.00","2,926.10",1027479,"3,36,40,70,116.35",96840
11-May-2023,EQ,"3,309.00","3,309.70","3,272.00","3,286.80","3,281.05","3,282.15","3,293.20","3,575.00","2,926.10",1719623,"5,66,30,54,332.75",124781
10-May-2023,EQ,"3,290.00","3,306.50","3,266.05","3,283.25","3,280.00","3,286.80","3,286.72","3,575.00","2,926.10",1559987,"5,12,72,37,024.20",93564
09-May-2023,EQ,"3,252.60","3,298.00","3,246.00","3,250.60","3,292.00","3,283.25","3,267.91","3,575.00","2,926.10",1107375,"3,61,87,99,710.35",72883
08-May-2023,EQ,"3,245.00","3,254.85","3,231.30","3,230.70","3,250.00","3,250.60","3,245.43","3,575.00","2,926.10",928235,"3,01,25,19,753.35",75785
05-May-2023,EQ,"3,220.00","3,244.00","3,210.05","3,220.70","3,227.05","3,230.70","3,226.43","3,575.00","2,926.10",1710027,"5,51,72,80,324.15",97481
04-May-2023,EQ,"3,180.15","3,224.45","3,178.00","3,179.90","3,217.00","3,220.70","3,210.20","3,575.00","2,926.10",1953253,"6,27,03,28,109.65",105190
03-May-2023,EQ,"3,216.00","3,216.00","3,173.15","3,219.40","3,180.00","3,179.90","3,184.78","3,575.00","2,926.10",2468285,"7,86,09,49,808.85",138897
02-May-2023,EQ,"3,235.00","3,235.00","3,210.00","3,219.25","3,217.00","3,219.40","3,222.28","3,575.00","2,926.10",2321159,"7,47,94,33,934.75",134310
28-Apr-2023,EQ,"3,200.40","3,227.25","3,196.25","3,187.95","3,215.00","3,219.25","3,213.13","3,623.25","2,926.10",2931312,"9,41,86,88,035.60",174975
27-Apr-2023,EQ,"3,185.00","3,199.20","3,170.65","3,198.15","3,188.00","3,187.95","3,182.88","3,623.25","2,926.10",2434446,"7,74,85,59,406.65",113044
26-Apr-2023,EQ,"3,181.00","3,208.40","3,181.00","3,176.00","3,196.00","3,198.15","3,197.96","3,623.25","2,926.10",2000029,"6,39,60,14,873.50",112753
25-Apr-2023,EQ,"3,183.00","3,191.20","3,147.50","3,174.80","3,175.05","3,176.00","3,176.72","3,623.25","2,926.10",2024090,"6,42,99,59,859.00",88772
24-Apr-2023,EQ,"3,151.10","3,180.95","3,126.15","3,160.85","3,172.00","3,174.80","3,151.83","3,623.25","2,926.10",1640676,"5,17,11,32,958.30",97265
21-Apr-2023,EQ,"3,110.00","3,164.45","3,100.80","3,104.80","3,159.00","3,160.85","3,135.53","3,644.00","2,926.10",1929184,"6,04,90,23,043.65",98768
20-Apr-2023,EQ,"3,090.00","3,113.00","3,078.00","3,089.60","3,104.95","3,104.80","3,094.26","3,644.00","2,926.10",2419999,"7,48,81,05,309.45",121048
19-Apr-2023,EQ,"3,130.75","3,140.00","3,071.50","3,130.75","3,089.00","3,089.60","3,098.63","3,644.00","2,926.10",3298034,"10,21,93,87,105.80",171133
18-Apr-2023,EQ,"3,154.95","3,156.85","3,110.60","3,139.50","3,130.60","3,130.75","3,127.60","3,644.00","2,926.10",2617302,"8,18,58,66,833.90",132615
17-Apr-2023,EQ,"3,134.10","3,163.40","3,070.25","3,188.85","3,139.00","3,139.50","3,111.19","3,644.00","2,926.10",5505048,"17,12,72,31,513.30",254319
13-Apr-2023,EQ,"3,210.00","3,230.00","3,180.00","3,241.65","3,192.00","3,188.85","3,193.66","3,739.00","2,926.10",4174070,"13,33,05,66,471.80",192421
12-Apr-2023,EQ,"3,227.95","3,260.95","3,199.00","3,213.80","3,245.50","3,241.65","3,232.53","3,739.00","2,926.10",2417727,"7,81,53,84,018.70",121292
11-Apr-2023,EQ,"3,264.00","3,272.95","3,192.15","3,263.40","3,205.00","3,213.80","3,223.89","3,739.00","2,926.10",2348779,"7,57,22,01,705.65",118593
10-Apr-2023,EQ,"3,220.00","3,272.00","3,215.00","3,220.70","3,263.00","3,263.40","3,251.36","3,739.00","2,926.10",2203187,"7,16,33,63,204.95",102711
06-Apr-2023,EQ,"3,225.00","3,257.35","3,215.00","3,239.80","3,218.90","3,220.70","3,229.19","3,835.60","2,926.10",1703464,"5,50,08,06,837.65",76885
05-Apr-2023,EQ,"3,185.50","3,264.35","3,185.50","3,200.00","3,240.00","3,239.80","3,240.85","3,835.60","2,926.10",2655065,"8,60,46,70,873.15",132453
03-Apr-2023,EQ,"3,224.95","3,224.95","3,173.75","3,205.90","3,201.00","3,200.00","3,191.35","3,835.60","2,926.10",1521830,"4,85,66,98,008.65",142863
31-Mar-2023,EQ,"3,189.95","3,213.00","3,152.00","3,138.90","3,204.00","3,205.90","3,189.41","3,835.60","2,926.10",2382581,"7,59,90,29,056.20",124442
29-Mar-2023,EQ,"3,129.00","3,150.00","3,104.10","3,115.90","3,148.00","3,138.90","3,125.35","3,835.60","2,926.10",1740616,"5,44,00,31,709.60",113706
28-Mar-2023,EQ,"3,127.00","3,149.55","3,110.15","3,122.30","3,117.00","3,115.90","3,129.98","3,835.60","2,926.10",1303530,"4,08,00,26,205.95",75814
27-Mar-2023,EQ,"3,135.00","3,152.75","3,106.00","3,120.50","3,124.00","3,122.30","3,134.00","3,835.60","2,926.10",1524217,"4,77,68,89,691.90",87684
24-Mar-2023,EQ,"3,148.90","3,170.00","3,106.00","3,124.65","3,110.15","3,120.50","3,144.39","3,835.60","2,926.10",1329577,"4,18,07,07,274.55",99584
23-Mar-2023,EQ,"3,114.90","3,146.35","3,101.00","3,130.80","3,130.95","3,124.65","3,128.36","3,835.60","2,926.10",1372218,"4,29,27,96,106.40",94843
22-Mar-2023,EQ,"3,130.05","3,143.50","3,106.10","3,106.10","3,129.80","3,130.80","3,124.38","3,835.60","2,926.10",1123939,"3,51,16,07,192.25",85984
21-Mar-2023,EQ,"3,143.30","3,156.75","3,097.45","3,143.30","3,111.00","3,106.10","3,117.90","3,835.60","2,926.10",1815297,"5,65,99,09,677.90",116265
20-Mar-2023,EQ,"3,169.65","3,169.65","3,095.05","3,179.30","3,146.00","3,143.30","3,125.39","3,835.60","2,926.10",2289468,"7,15,54,78,256.10",186340
17-Mar-2023,EQ,"3,150.50","3,221.40","3,144.00","3,185.00","3,175.00","3,179.30","3,178.88","3,835.60","2,926.10",6739966,"21,42,55,39,933.40",285153
16-Mar-2023,EQ,"3,208.00","3,219.80","3,172.00","3,198.90","3,182.00","3,185.00","3,193.73","3,835.60","2,926.10",1901060,"6,07,14,80,261.75",170243
15-Mar-2023,EQ,"3,250.00","3,260.35","3,192.00","3,214.95","3,199.00","3,198.90","3,225.94","3,835.60","2,926.10",1780522,"5,74,38,51,297.00",165162
14-Mar-2023,EQ,"3,280.00","3,304.40","3,209.40","3,281.95","3,221.70","3,214.95","3,244.96","3,835.60","2,926.10",2670334,"8,66,51,16,216.45",151178
13-Mar-2023,EQ,"3,333.00","3,369.80","3,272.00","3,331.00","3,286.25","3,281.95","3,313.09","3,835.60","2,926.10",1901233,"6,29,89,47,595.45",120533
10-Mar-2023,EQ,"3,312.90","3,337.25","3,290.00","3,336.85","3,335.85","3,331.00","3,318.60","3,835.60","2,926.10",1024404,"3,39,95,83,381.80",99387
09-Mar-2023,EQ,"3,385.00","3,385.00","3,330.85","3,390.40","3,333.00","3,336.85","3,354.42","3,835.60","2,926.10",1648500,"5,52,97,57,339.95",108315
08-Mar-2023,EQ,"3,364.00","3,396.00","3,330.85","3,371.85","3,390.05","3,390.40","3,369.80","3,835.60","2,926.10",1844590,"6,21,58,92,592.95",129008
06-Mar-2023,EQ,"3,361.90","3,404.95","3,359.00","3,342.15","3,377.95","3,371.85","3,381.71","3,835.60","2,926.10",1334132,"4,51,16,50,997.55",119719
03-Mar-2023,EQ,"3,354.00","3,358.00","3,331.10","3,321.45","3,340.00","3,342.15","3,345.34","3,835.60","2,926.10",1043190,"3,48,98,22,005.55",89004
02-Mar-2023,EQ,"3,361.00","3,369.90","3,318.00","3,385.70","3,324.00","3,321.45","3,331.05","3,835.60","2,926.10",1556538,"5,18,48,99,943.55",112065
01-Mar-2023,EQ,"3,323.00","3,389.00","3,315.00","3,312.85","3,386.45","3,385.70","3,367.54","3,835.60","2,926.10",1669307,"5,62,14,65,689.90",105561
28-Feb-2023,EQ,"3,328.50","3,392.00","3,299.90","3,331.85","3,328.60","3,312.85","3,325.11","3,835.60","2,926.10",4116217,"13,68,68,79,251.55",147643
27-Feb-2023,EQ,"3,390.00","3,390.00","3,316.00","3,400.45","3,335.00","3,331.85","3,336.69","3,835.60","2,926.10",1128022,"3,76,38,60,179.90",88957
24-Feb-2023,EQ,"3,422.50","3,433.95","3,382.30","3,413.80","3,390.00","3,400.45","3,410.96","3,835.60","2,926.10",977592,"3,33,45,25,092.15",79457
23-Feb-2023,EQ,"3,421.00","3,452.40","3,408.00","3,401.55","3,412.90","3,413.80","3,428.53","3,835.60","2,926.10",1441570,"4,94,24,64,245.25",135484
22-Feb-2023,EQ,"3,414.95","3,447.00","3,395.00","3,451.00","3,410.00","3,401.55","3,416.58","3,835.60","2,926.10",1218430,"4,16,28,58,172.00",104357
21-Feb-2023,EQ,"3,494.00","3,508.90","3,444.75","3,487.30","3,451.00","3,451.00","3,473.05","3,835.60","2,926.10",1139541,"3,95,76,87,705.45",77929
20-Feb-2023,EQ,"3,502.00","3,522.00","3,475.05","3,501.15","3,492.00","3,487.30","3,492.93","3,835.60","2,926.10",1296082,"4,52,71,27,582.25",79179
17-Feb-2023,EQ,"3,526.15","3,538.90","3,490.00","3,558.05","3,499.20","3,501.15","3,514.92","3,854.10","2,926.10",1061369,"3,73,06,23,740.00",90867
16-Feb-2023,EQ,"3,527.20","3,575.00","3,527.00","3,520.65","3,550.00","3,558.05","3,559.64","3,854.10","2,926.10",1618931,"5,76,28,16,021.75",110390
15-Feb-2023,EQ,"3,487.00","3,526.00","3,460.15","3,500.10","3,523.95","3,520.65","3,496.10","3,854.10","2,926.10",1429449,"4,99,75,03,619.80",76223
14-Feb-2023,EQ,"3,505.00","3,524.85","3,495.00","3,482.40","3,500.00","3,500.10","3,511.80","3,854.10","2,926.10",1579818,"5,54,80,05,902.75",103413
13-Feb-2023,EQ,"3,549.00","3,549.00","3,473.40","3,537.55","3,484.00","3,482.40","3,493.53","3,854.10","2,926.10",1087939,"3,80,07,42,542.70",77431
