DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
07-Dec-2021,EQ,"3,562.50","3,598.00","3,524.30","3,536.40","3,589.90","3,584.50","3,572.57","3,989.90","2,706.15",1484458,"5,30,33,28,386.25",107141
06-Dec-2021,EQ,"3,640.45","3,658.00","3,522.00","3,640.45","3,533.80","3,536.40","3,585.65","3,989.90","2,706.15",1849642,"6,63,21,72,778.45",117199
03-Dec-2021,EQ,"3,646.45","3,665.95","3,630.85","3,642.90","3,641.00","3,640.45","3,644.63","3,989.90","2,624.45",2486263,"9,06,14,99,107.35",136470
02-Dec-2021,EQ,"3,589.20","3,648.00","3,574.10","3,577.80","3,637.00","3,642.90","3,614.21","3,989.90","2,624.45",3152938,"11,39,53,87,802.95",146031
01-Dec-2021,EQ,"3,535.00","3,590.00","3,535.00","3,529.15","3,581.00","3,577.80","3,568.53","3,989.90","2,624.45",2102118,"7,50,14,67,334.90",177235
30-Nov-2021,EQ,"3,491.00","3,563.75","3,491.00","3,502.00","3,535.00","3,529.15","3,535.48","3,989.90","2,624.45",5588446,"19,75,78,46,113.05",208979
29-Nov-2021,EQ,"3,447.15","3,529.35","3,406.45","3,446.85","3,503.50","3,502.00","3,490.28","3,989.90","2,624.45",2981745,"10,40,71,30,645.30",206893
26-Nov-2021,EQ,"3,425.00","3,490.00","3,411.90","3,445.90","3,439.20","3,446.85","3,454.40","3,989.90","2,624.45",1941251,"6,70,58,53,480.80",156945
25-Nov-2021,EQ,"3,443.90","3,463.00","3,434.05","3,443.30","3,450.00","3,445.90","3,451.54","3,989.90","2,624.45",1849619,"6,38,40,30,188.95",102359
24-Nov-2021,EQ,"3,472.20","3,493.05","3,424.00","3,464.25","3,431.95","3,443.30","3,469.80","3,989.90","2,624.45",2161746,"7,50,08,32,834.10",163891
23-Nov-2021,EQ,"3,445.00","3,480.95","3,407.80","3,458.40","3,472.00","3,464.25","3,455.05","3,989.90","2,624.45",2153461,"7,44,03,08,037.35",160137
22-Nov-2021,EQ,"3,478.40","3,515.95","3,440.30","3,475.70","3,463.75","3,458.40","3,482.50","3,989.90","2,624.45",3167936,"11,03,23,49,106.20",169460
18-Nov-2021,EQ,"3,515.15","3,520.85","3,451.60","3,521.90","3,471.95","3,475.70","3,478.49","3,989.90","2,607.05",2136598,"7,43,21,43,867.40",135284
17-Nov-2021,EQ,"3,550.60","3,562.85","3,506.40","3,556.40","3,520.80","3,521.90","3,533.85","3,989.90","2,607.05",1632914,"5,77,04,66,506.80",126358
16-Nov-2021,EQ,"3,569.00","3,575.55","3,542.00","3,553.30","3,548.00","3,556.40","3,560.79","3,989.90","2,607.05",2013204,"7,16,86,05,743.85",105284
15-Nov-2021,EQ,"3,528.00","3,569.60","3,528.00","3,526.05","3,550.00","3,553.30","3,554.41","3,989.90","2,607.05",1809157,"6,43,04,84,084.55",113981
12-Nov-2021,EQ,"3,506.00","3,534.15","3,485.70","3,488.20","3,524.00","3,526.05","3,509.52","3,989.90","2,607.05",1747259,"6,13,20,48,785.70",98323
11-Nov-2021,EQ,"3,480.00","3,510.05","3,436.00","3,484.30","3,505.00","3,488.20","3,464.62","3,989.90","2,607.05",1284514,"4,45,03,47,031.55",98386
10-Nov-2021,EQ,"3,498.00","3,519.70","3,480.20","3,505.70","3,484.95","3,484.30","3,494.09","3,989.90","2,607.05",1516489,"5,29,87,54,955.55",115924
09-Nov-2021,EQ,"3,508.00","3,535.00","3,496.00","3,502.75","3,503.00","3,505.70","3,508.51","3,989.90","2,607.05",1782692,"6,25,45,94,395.95",90441
08-Nov-2021,EQ,"3,548.00","3,548.00","3,481.20","3,508.65","3,506.00","3,502.75","3,503.30","3,989.90","2,607.05",2526082,"8,84,96,22,221.80",144893
04-Nov-2021,EQ,"3,512.95","3,513.25","3,505.00","3,492.25","3,508.65","3,508.65","3,509.12","3,989.90","2,600.05",328991,"1,15,44,68,248.30",42244
03-Nov-2021,EQ,"3,504.20","3,519.90","3,466.05","3,484.20","3,488.00","3,492.25","3,492.58","3,989.90","2,600.05",1537639,"5,37,03,27,266.85",98779
02-Nov-2021,EQ,"3,494.00","3,513.60","3,469.75","3,476.40","3,484.00","3,484.20","3,490.81","3,989.90","2,600.05",3087414,"10,77,75,67,152.90",134659
01-Nov-2021,EQ,"3,437.95","3,487.00","3,412.95","3,397.75","3,482.35","3,476.40","3,445.74","3,989.90","2,600.05",2020718,"6,96,28,71,688.90",154841
29-Oct-2021,EQ,"3,400.05","3,461.00","3,385.95","3,421.65","3,404.00","3,397.75","3,424.21","3,989.90","2,600.05",3960501,"13,56,16,01,567.60",241935
28-Oct-2021,EQ,"3,518.00","3,518.00","3,415.00","3,489.75","3,423.00","3,421.65","3,450.19","3,989.90","2,600.05",2424942,"8,36,65,11,722.10",187690
27-Oct-2021,EQ,"3,483.00","3,511.25","3,483.00","3,482.60","3,488.45","3,489.75","3,495.53","3,989.90","2,600.05",2510813,"8,77,66,20,129.00",122328
26-Oct-2021,EQ,"3,494.50","3,529.00","3,475.00","3,492.95","3,485.90","3,482.60","3,494.69","3,989.90","2,600.05",3878763,"13,55,50,85,104.10",155172
25-Oct-2021,EQ,"3,503.00","3,514.55","3,450.00","3,498.85","3,491.00","3,492.95","3,477.23","3,989.90","2,600.05",2595594,"9,02,54,71,433.60",139684
22-Oct-2021,EQ,"3,560.00","3,561.60","3,485.00","3,532.50","3,501.85","3,498.85","3,511.44","3,989.90","2,600.05",2691670,"9,45,16,50,099.45",163976
21-Oct-2021,EQ,"3,604.10","3,607.45","3,511.25","3,608.85","3,532.85","3,532.50","3,546.27","3,989.90","2,600.05",4871211,"17,27,46,50,004.55",295349
20-Oct-2021,EQ,"3,612.00","3,630.00","3,578.30","3,634.15","3,607.95","3,608.85","3,606.05","3,989.90","2,600.05",2933693,"10,57,90,39,337.05",175675
19-Oct-2021,EQ,"3,669.00","3,690.10","3,625.20","3,647.15","3,634.45","3,634.15","3,661.85","3,989.90","2,600.05",3135441,"11,48,15,00,581.85",191609
18-Oct-2021,EQ,"3,603.45","3,652.70","3,601.45","3,611.45","3,649.00","3,647.15","3,631.23","3,989.90","2,600.05",3590107,"13,03,65,17,799.15",213590
14-Oct-2021,EQ,"3,625.00","3,670.00","3,608.20","3,655.20","3,614.80","3,611.45","3,626.77","3,989.90","2,600.05",6442299,"23,36,47,20,249.30",406019
13-Oct-2021,EQ,"3,650.00","3,675.45","3,645.00","3,652.85","3,658.05","3,655.20","3,655.85","3,989.90","2,600.05",3545655,"12,96,23,66,655.15",228263
12-Oct-2021,EQ,"3,706.00","3,707.00","3,630.60","3,685.60","3,656.20","3,652.85","3,658.54","3,989.90","2,600.05",5752877,"21,04,71,20,430.00",371571
11-Oct-2021,EQ,"3,755.00","3,757.50","3,660.00","3,935.65","3,687.95","3,685.60","3,702.67","3,989.90","2,600.05",11845402,"43,85,96,58,074.25",704881
08-Oct-2021,EQ,"3,925.00","3,989.90","3,900.00","3,892.90","3,943.00","3,935.65","3,947.83","3,989.90","2,600.05",2934339,"11,58,42,83,174.70",178433
07-Oct-2021,EQ,"3,830.00","3,899.00","3,820.05","3,810.90","3,898.00","3,892.90","3,868.01","3,981.75","2,600.05",1647233,"6,37,15,21,151.00",100510
06-Oct-2021,EQ,"3,836.00","3,857.45","3,795.00","3,833.30","3,813.80","3,810.90","3,830.18","3,981.75","2,600.05",1678154,"6,42,76,34,316.05",105524
05-Oct-2021,EQ,"3,754.00","3,840.00","3,741.60","3,773.30","3,839.10","3,833.30","3,785.15","3,981.75","2,600.05",1877966,"7,10,83,85,858.15",107053
04-Oct-2021,EQ,"3,724.80","3,783.65","3,707.45","3,730.20","3,779.00","3,773.30","3,762.58","3,981.75","2,600.05",1356860,"5,10,52,90,641.50",82301
01-Oct-2021,EQ,"3,781.75","3,810.00","3,725.00","3,775.55","3,728.65","3,730.20","3,747.99","3,981.75","2,366.00",1578374,"5,91,57,25,343.65",132388
30-Sep-2021,EQ,"3,805.00","3,805.00","3,750.10","3,791.90","3,778.70","3,775.55","3,773.28","3,981.75","2,366.00",2252412,"8,49,89,81,489.30",145940
29-Sep-2021,EQ,"3,759.80","3,806.00","3,722.15","3,779.15","3,794.55","3,791.90","3,767.14","3,981.75","2,366.00",2489161,"9,37,70,15,958.30",138418
28-Sep-2021,EQ,"3,850.00","3,850.00","3,751.25","3,836.95","3,777.05","3,779.15","3,784.75","3,981.75","2,366.00",2253075,"8,52,73,30,472.40",140925
27-Sep-2021,EQ,"3,900.00","3,904.00","3,802.90","3,871.30","3,839.00","3,836.95","3,842.81","3,981.75","2,366.00",1673362,"6,43,04,15,744.60",126569
24-Sep-2021,EQ,"3,890.00","3,944.40","3,855.00","3,869.25","3,878.75","3,871.30","3,908.95","3,981.75","2,302.60",2320754,"9,07,17,18,889.85",185756
23-Sep-2021,EQ,"3,870.00","3,879.00","3,835.00","3,862.15","3,872.00","3,869.25","3,859.54","3,981.75","2,302.60",2003869,"7,73,40,19,886.40",131024
22-Sep-2021,EQ,"3,862.50","3,896.85","3,852.45","3,862.95","3,856.75","3,862.15","3,873.71","3,981.75","2,302.60",1744067,"6,75,60,03,293.95",93000
21-Sep-2021,EQ,"3,858.00","3,871.55","3,821.65","3,823.50","3,861.95","3,862.95","3,850.74","3,981.75","2,302.60",1568129,"6,03,84,55,605.45",99059
20-Sep-2021,EQ,"3,809.00","3,871.00","3,807.85","3,827.85","3,820.05","3,823.50","3,837.22","3,981.75","2,302.60",2002008,"7,68,21,47,330.75",120832
17-Sep-2021,EQ,"3,920.00","3,945.00","3,805.00","3,903.30","3,826.55","3,827.85","3,851.08","3,981.75","2,302.60",6477148,"24,94,40,46,353.10",155142
16-Sep-2021,EQ,"3,930.00","3,981.75","3,892.10","3,954.55","3,903.05","3,903.30","3,931.95","3,981.75","2,302.60",2946666,"11,58,61,39,448.20",123851
15-Sep-2021,EQ,"3,882.10","3,980.00","3,866.00","3,885.90","3,950.00","3,954.55","3,929.40","3,980.00","2,302.60",2461369,"9,67,16,98,399.65",120015
14-Sep-2021,EQ,"3,849.95","3,896.50","3,825.00","3,845.35","3,880.10","3,885.90","3,873.73","3,896.50","2,302.60",1991188,"7,71,33,16,318.10",104679
13-Sep-2021,EQ,"3,767.00","3,852.40","3,767.00","3,791.40","3,841.50","3,845.35","3,828.30","3,877.60","2,302.60",1691473,"6,47,54,63,794.90",109836
09-Sep-2021,EQ,"3,789.70","3,808.70","3,765.00","3,774.15","3,793.00","3,791.40","3,787.10","3,877.60","2,283.35",1441148,"5,45,77,74,387.45",124377
08-Sep-2021,EQ,"3,810.00","3,815.00","3,756.00","3,815.90","3,777.00","3,774.15","3,798.07","3,877.60","2,283.35",4147175,"15,75,12,52,747.10",122519
07-Sep-2021,EQ,"3,864.00","3,869.95","3,808.25","3,852.00","3,823.85","3,815.90","3,834.63","3,877.60","2,283.35",1585039,"6,07,80,43,781.70",97123
06-Sep-2021,EQ,"3,849.70","3,877.60","3,814.00","3,842.05","3,847.90","3,852.00","3,842.72","3,877.60","2,283.35",1723693,"6,62,36,70,538.95",111169
03-Sep-2021,EQ,"3,825.00","3,856.90","3,804.55","3,836.75","3,835.00","3,842.05","3,830.31","3,859.15","2,228.00",1746812,"6,69,08,25,623.35",110739
02-Sep-2021,EQ,"3,734.00","3,859.15","3,722.00","3,714.95","3,827.90","3,836.75","3,798.12","3,859.15","2,228.00",3403717,"12,92,77,23,346.45",147951
01-Sep-2021,EQ,"3,796.00","3,816.70","3,707.00","3,786.45","3,715.00","3,714.95","3,742.07","3,816.70","2,228.00",2643336,"9,89,15,48,398.70",159880
31-Aug-2021,EQ,"3,709.40","3,804.10","3,703.45","3,701.30","3,797.90","3,786.45","3,763.43","3,804.10","2,228.00",3207480,"12,07,11,11,288.25",118247
30-Aug-2021,EQ,"3,715.00","3,740.35","3,687.60","3,720.15","3,709.00","3,701.30","3,717.61","3,740.35","2,228.00",2033114,"7,55,83,26,821.90",120886
27-Aug-2021,EQ,"3,666.00","3,729.50","3,651.10","3,671.85","3,715.00","3,720.15","3,704.47","3,729.50","2,216.45",3944728,"14,61,31,15,000.85",146958
26-Aug-2021,EQ,"3,660.00","3,687.60","3,647.90","3,659.00","3,655.00","3,671.85","3,666.49","3,697.75","2,216.45",1902533,"6,97,56,27,265.60",111272
25-Aug-2021,EQ,"3,610.00","3,697.75","3,607.05","3,613.20","3,665.00","3,659.00","3,667.15","3,697.75","2,216.45",2123263,"7,78,63,17,794.00",132939
24-Aug-2021,EQ,"3,657.00","3,667.35","3,594.40","3,637.40","3,615.05","3,613.20","3,626.54","3,673.00","2,216.45",2511141,"9,10,67,41,534.10",140873
23-Aug-2021,EQ,"3,580.00","3,673.00","3,561.90","3,559.50","3,635.00","3,637.40","3,636.99","3,673.00","2,216.45",3744176,"13,61,75,18,913.15",182578
20-Aug-2021,EQ,"3,506.00","3,575.00","3,500.00","3,560.55","3,551.60","3,559.50","3,553.61","3,595.00","2,216.45",2836148,"10,07,85,73,269.05",146932
18-Aug-2021,EQ,"3,573.85","3,595.00","3,536.60","3,553.05","3,559.80","3,560.55","3,564.21","3,595.00","2,216.45",2631309,"9,37,85,50,368.20",190233
17-Aug-2021,EQ,"3,482.10","3,560.80","3,463.00","3,472.95","3,548.00","3,553.05","3,523.43","3,560.80","2,216.45",4336019,"15,27,76,48,941.65",189016
16-Aug-2021,EQ,"3,460.00","3,494.35","3,436.50","3,463.40","3,464.75","3,472.95","3,470.40","3,494.35","2,216.45",2083489,"7,23,05,49,749.25",120736
13-Aug-2021,EQ,"3,360.75","3,480.00","3,357.50","3,351.75","3,456.05","3,463.40","3,438.94","3,480.00","2,216.45",4363584,"15,00,60,82,710.35",217264
12-Aug-2021,EQ,"3,326.00","3,368.00","3,326.00","3,344.20","3,347.00","3,351.75","3,353.87","3,399.65","2,216.45",1310205,"4,39,42,55,743.65",84190
11-Aug-2021,EQ,"3,350.00","3,360.00","3,327.10","3,333.90","3,348.00","3,344.20","3,344.63","3,399.65","2,216.45",1929707,"6,45,41,61,673.50",104272
10-Aug-2021,EQ,"3,315.60","3,349.90","3,315.60","3,322.70","3,330.50","3,333.90","3,334.47","3,399.65","2,216.45",2040777,"6,80,49,14,788.20",100513
09-Aug-2021,EQ,"3,323.90","3,337.00","3,310.00","3,309.80","3,321.00","3,322.70","3,323.80","3,399.65","2,216.45",1510489,"5,02,05,66,711.25",96243
06-Aug-2021,EQ,"3,272.55","3,324.00","3,265.00","3,283.95","3,311.00","3,309.80","3,299.35","3,399.65","2,216.45",2292362,"7,56,33,09,162.25",102596
05-Aug-2021,EQ,"3,275.00","3,315.00","3,262.50","3,273.95","3,282.15","3,283.95","3,291.59","3,399.65","2,216.45",2534521,"8,34,25,97,223.05",101103
04-Aug-2021,EQ,"3,300.00","3,305.20","3,261.20","3,284.90","3,275.00","3,273.95","3,280.85","3,399.65","2,216.45",2929598,"9,61,15,65,427.20",97356
03-Aug-2021,EQ,"3,229.00","3,290.00","3,218.95","3,219.40","3,278.50","3,284.90","3,265.75","3,399.65","2,216.45",3804735,"12,42,53,11,115.35",169947
02-Aug-2021,EQ,"3,180.00","3,224.90","3,167.00","3,167.45","3,220.00","3,219.40","3,199.51","3,399.65","2,216.45",2608669,"8,34,64,53,822.50",112175
30-Jul-2021,EQ,"3,219.00","3,223.50","3,162.35","3,195.80","3,167.70","3,167.45","3,191.59","3,399.65","2,163.50",2999943,"9,57,45,88,335.95",140915
29-Jul-2021,EQ,"3,200.25","3,225.45","3,190.30","3,197.80","3,194.00","3,195.80","3,207.56","3,399.65","2,163.50",1731997,"5,55,54,84,672.65",123060
28-Jul-2021,EQ,"3,188.00","3,204.45","3,132.40","3,182.95","3,199.90","3,197.80","3,169.59","3,399.65","2,163.50",1660654,"5,26,35,94,035.55",113534
27-Jul-2021,EQ,"3,200.00","3,210.00","3,161.15","3,197.55","3,187.95","3,182.95","3,185.06","3,399.65","2,163.50",1121367,"3,57,16,16,645.05",79117
26-Jul-2021,EQ,"3,200.00","3,224.25","3,190.85","3,212.85","3,200.35","3,197.55","3,205.52","3,399.65","2,163.50",1259611,"4,03,77,09,192.05",87600
23-Jul-2021,EQ,"3,230.00","3,241.55","3,206.65","3,216.35","3,210.00","3,212.85","3,225.77","3,399.65","2,125.10",1776193,"5,72,95,96,471.60",100269
22-Jul-2021,EQ,"3,190.00","3,224.95","3,190.00","3,205.80","3,214.70","3,216.35","3,212.15","3,399.65","2,125.10",2859334,"9,18,46,01,700.55",121867
20-Jul-2021,EQ,"3,184.60","3,215.00","3,156.15","3,184.60","3,203.85","3,205.80","3,187.48","3,399.65","2,125.10",1811945,"5,77,55,40,904.05",132943
19-Jul-2021,EQ,"3,180.00","3,199.80","3,176.00","3,194.80","3,184.90","3,184.60","3,185.26","3,399.65","2,125.10",1597058,"5,08,70,41,968.65",78047
16-Jul-2021,EQ,"3,213.00","3,219.85","3,192.00","3,202.95","3,194.50","3,194.80","3,202.38","3,399.65","2,125.10",1256526,"4,02,38,79,474.80",90365
15-Jul-2021,EQ,"3,227.60","3,231.85","3,194.00","3,214.55","3,201.90","3,202.95","3,207.01","3,399.65","2,125.10",2232968,"7,16,11,60,396.00",134474
14-Jul-2021,EQ,"3,187.00","3,222.00","3,185.00","3,187.55","3,214.40","3,214.55","3,207.79","3,399.65","2,125.10",2044279,"6,55,76,20,557.05",121236
13-Jul-2021,EQ,"3,214.00","3,214.00","3,175.00","3,193.10","3,190.40","3,187.55","3,192.60","3,399.65","2,125.10",1809339,"5,77,64,98,373.75",119046
12-Jul-2021,EQ,"3,235.00","3,236.00","3,188.35","3,208.15","3,198.40","3,193.10","3,212.90","3,399.65","2,125.10",1892226,"6,07,95,23,668.95",136133
09-Jul-2021,EQ,"3,250.00","3,282.00","3,201.00","3,258.50","3,211.80","3,208.15","3,232.37","3,399.65","2,125.10",6365067,"20,57,42,74,921.25",321370
08-Jul-2021,EQ,"3,298.00","3,298.00","3,231.90","3,274.95","3,253.00","3,258.50","3,264.38","3,399.65","2,125.10",2485811,"8,11,46,42,972.35",159147
07-Jul-2021,EQ,"3,275.00","3,282.70","3,241.60","3,262.30","3,275.85","3,274.95","3,264.79","3,399.65","2,125.10",2640710,"8,62,13,56,119.05",119862
06-Jul-2021,EQ,"3,313.00","3,328.00","3,256.10","3,321.00","3,273.65","3,262.30","3,285.26","3,399.65","2,125.10",2159420,"7,09,42,62,857.45",142732
05-Jul-2021,EQ,"3,342.00","3,374.00","3,302.00","3,325.45","3,328.00","3,321.00","3,342.14","3,399.65","2,125.10",1972858,"6,59,35,60,506.90",113655
02-Jul-2021,EQ,"3,331.00","3,339.70","3,295.20","3,341.50","3,329.00","3,325.45","3,311.83","3,399.65","2,075.05",1682274,"5,57,14,06,774.65",124870
01-Jul-2021,EQ,"3,358.00","3,362.00","3,332.35","3,345.75","3,338.00","3,341.50","3,343.83","3,399.65","2,075.05",990310,"3,31,14,27,478.80",63177
30-Jun-2021,EQ,"3,346.00","3,382.00","3,338.50","3,340.85","3,351.00","3,345.75","3,356.80","3,399.65","2,075.05",1693146,"5,68,35,48,098.95",101344
29-Jun-2021,EQ,"3,342.00","3,366.30","3,326.50","3,336.75","3,335.25","3,340.85","3,344.11","3,399.65","2,075.05",1497322,"5,00,72,16,160.85",97261
